Max_Phase,Polar Surface Area,HBA,HBD,#RO5 Violations,QED Weighted,CX LogP,CX LogD,Heavy Atoms
0,106.77,5,1,0,0.77,2.25,2.25,28
0,64.42,7,1,2,0.3,5.82,5.32,36
0,63.68,4,0,0,0.8,1.97,1.97,21
0,62.91,5,1,0,0.54,4.48,4.31,31
0,105.2,8,0,2,0.23,4.09,4.09,39
0,86.79,4,1,0,0.83,1.12,1.12,28
0,114.9,7,1,0,0.52,1.84,1.84,30
0,63.32,2,2,1,0.61,5.72,5.72,32
0,97.79,4,3,0,0.67,0.32,-0.06,18
0,0.0,0,0,0,0.0,0.0,0.0,0
0,130.47,9,2,1,0.42,2.66,2.3,40
0,92.31,8,0,0,0.39,3.58,3.58,26
0,68.53,4,1,0,0.9,1.35,-1.97,18
0,67.35,5,1,0,0.92,2.19,2.19,24
0,58.04,6,0,0,0.84,0.46,0.04,22
0,67.6,5,1,1,0.45,4.19,4.18,26
0,75.63,3,2,0,0.81,4.48,1.13,25
0,36.09,3,3,0,0.48,5.12,0.44,28
0,108.57,5,2,0,0.55,3.22,3.22,33
0,55.63,5,1,0,0.8,3.47,3.47,23
0,91.67,5,2,0,0.58,2.52,0.22,18
0,126.49,6,3,0,0.42,1.06,1.04,25
0,76.15,5,0,0,0.68,-1.8,-1.8,22
0,74.43,3,2,0,0.64,3.32,3.32,28
0,59.92,4,1,0,0.36,4.6,4.6,29
0,39.6,5,1,0,0.81,3.72,3.11,27
0,126.07,6,3,0,0.63,0.91,-4.99,27
0,100.59,7,0,0,0.68,0.59,0.59,25
0,96.59,6,1,0,0.54,3.05,3.04,28
0,56.59,6,0,0,0.65,2.59,2.59,26
0,54.12,2,2,0,0.89,2.62,2.62,19
0,37.38,2,0,0,0.74,3.13,3.13,18
0,46.53,3,1,1,0.58,6.19,5.82,25
0,93.06,6,2,0,0.63,2.71,2.56,22
0,27.63,1,1,0,0.49,2.47,2.46,15
0,66.12,6,1,0,0.47,2.36,0.27,31
0,96.97,5,2,0,0.6,2.22,2.22,34
0,113.52,9,3,0,0.63,-0.04,-0.04,23
0,90.79,5,3,0,0.7,3.12,2.95,22
0,64.92,3,2,0,0.64,4.9,2.82,28
0,37.49,3,1,0,0.77,3.48,3.48,25
0,79.54,3,2,0,0.75,3.63,0.17,24
0,76.13,4,1,0,0.67,3.76,3.76,25
0,34.89,4,0,0,0.49,5.49,5.49,25
0,125.12,6,2,1,0.49,3.09,3.09,38
0,58.36,4,1,0,0.91,1.17,1.17,24
0,44.01,2,0,0,0.42,0.2,0.2,15
0,164.66,6,4,0,0.25,-2.38,-2.38,26
0,12.89,1,0,0,0.48,4.2,4.2,20
0,53.35,5,0,0,0.81,1.78,1.78,19
0,69.04,5,1,0,0.8,1.49,1.49,24
0,76.8,7,0,0,0.83,0.58,0.58,20
0,75.71,5,1,0,0.32,4.01,3.51,28
0,134.11,8,3,1,0.48,-1.1,-1.1,40
0,53.64,4,1,0,0.79,3.24,1.92,25
0,92.79,7,2,1,0.15,6.56,6.55,35
0,148.91,9,3,0,0.33,1.83,1.82,35
0,136.9,9,1,2,0.11,10.47,9.53,62
0,64.92,3,2,0,0.9,2.13,2.13,21
0,165.14,6,5,0,0.21,-2.68,-5.52,34
0,90.24,6,2,2,0.34,4.22,4.18,37
0,141.82,9,4,0,0.4,0.85,-1.47,28
0,121.6,5,3,2,0.12,4.71,3.64,48
0,17.4,3,0,1,0.5,5.95,4.49,28
0,123.86,3,5,0,0.26,-1.19,-2.17,20
0,120.09,8,2,0,0.4,3.55,3.33,32
0,77.38,6,2,0,0.8,3.72,3.71,27
0,88.74,7,2,0,0.83,0.96,0.91,23
0,79.93,5,1,0,0.58,1.59,1.59,14
0,72.2,5,1,0,0.67,2.15,2.14,26
0,92.79,7,2,0,0.45,3.87,3.76,35
0,129.01,9,2,1,0.32,4.75,3.88,42
0,33.12,2,1,1,0.67,6.77,6.77,25
0,69.68,5,1,1,0.45,4.83,4.83,34
0,123.69,8,2,1,0.28,5.05,5.05,36
0,169.23,11,2,3,0.09,6.57,6.66,64
0,121.36,7,2,0,0.38,3.61,3.6,36
0,116.13,5,2,1,0.49,3.18,3.18,33
0,101.22,7,2,0,0.5,2.71,2.71,27
0,233.77,15,2,3,0.1,0.24,-0.27,50
0,35.75,5,0,0,0.84,2.03,0.57,22
0,80.99,8,1,0,0.51,3.75,3.75,32
0,90.38,6,3,0,0.6,3.34,3.34,27
0,67.57,3,1,0,0.82,2.14,2.14,25
0,37.3,1,1,0,0.91,4.63,1.94,20
0,61.88,4,1,0,0.82,1.75,1.75,31
0,64.66,7,0,0,0.61,2.21,1.9,24
0,49.85,4,0,0,0.77,3.14,3.09,25
0,92.34,4,2,0,0.8,2.96,2.96,27
0,110.57,5,2,0,0.49,4.28,4.28,28
0,110.6,7,3,0,0.61,-1.08,-1.08,19
0,61.03,4,1,0,0.78,4.51,4.51,24
0,65.22,5,0,1,0.2,7.21,7.21,37
0,89.35,7,1,0,0.38,3.41,3.41,33
0,56.07,6,0,0,0.49,3.43,2.93,30
0,153.88,11,3,1,0.59,0.54,0.54,27
0,76.22,5,1,0,0.57,3.45,3.38,25
0,155.31,7,5,2,0.09,5.4,2.79,51
0,79.46,3,3,1,0.56,4.4,4.4,32
0,58.56,3,2,0,0.9,1.16,1.16,20
0,100.01,2,4,0,0.55,2.82,2.82,26
0,132.7,8,1,1,0.36,3.05,3.05,46
0,74.97,6,0,0,0.25,4.51,4.51,30
0,94.94,6,0,0,0.38,3.23,3.23,22
0,50.44,2,1,0,0.77,3.99,1.63,21
0,90.65,4,3,0,0.69,4.15,0.98,23
0,37.3,1,1,0,0.86,4.59,1.98,19
0,73.2,4,1,0,0.86,1.63,1.63,21
0,112.12,6,3,1,0.44,1.96,1.96,38
0,26.3,2,0,0,0.78,5.1,5.1,21
0,49.77,4,1,0,0.79,3.23,2.96,25
0,30.49,3,1,0,0.94,3.22,2.59,21
0,75.71,4,1,0,0.88,0.5,0.5,20
0,32.34,2,1,0,0.83,1.11,1.11,16
0,84.66,4,2,0,0.9,1.41,1.41,23
0,133.56,5,4,0,0.44,3.96,0.75,32
0,30.21,2,0,0,0.65,3.11,3.11,18
0,0.0,0,0,0,0.0,0.0,0.0,0
0,53.93,4,1,0,0.59,3.94,2.69,25
0,100.62,5,1,0,0.67,2.06,1.84,29
0,113.52,8,3,0,0.52,-0.12,-0.12,20
0,47.78,4,0,0,0.53,4.44,4.42,24
0,275.63,14,9,3,0.13,-4.94,-5.02,37
0,87.05,5,2,0,0.91,3.46,3.27,22
0,85.89,6,2,0,0.66,3.43,3.43,29
0,70.14,4,2,0,0.66,2.5,2.49,19
0,238.1,12,5,3,0.06,6.99,2.55,46
0,61.44,2,2,0,0.88,0.75,0.75,20
0,50.7,5,1,0,0.87,3.7,3.7,20
0,78.51,3,2,0,0.82,1.69,1.69,24
0,26.02,2,2,0,0.63,2.14,0.26,11
0,75.63,3,2,0,0.81,3.6,0.29,24
0,83.14,6,2,0,0.64,0.83,0.71,31
0,118.22,8,3,0,0.41,0.57,-1.67,32
0,29.46,2,1,0,0.64,2.41,2.41,12
0,76.19,6,1,0,0.9,2.38,2.37,25
0,32.34,3,1,1,0.65,6.04,3.35,32
0,79.9,5,2,0,0.82,2.15,2.15,25
0,64.08,6,1,0,0.78,2.47,2.47,23
0,25.78,3,0,0,0.59,3.57,3.57,15
0,108.53,7,2,0,0.59,2.36,2.34,24
0,75.01,3,2,0,0.77,-0.52,-1.1,16
0,89.13,6,2,2,0.16,5.44,5.44,37
0,123.25,8,3,0,0.58,0.27,0.27,26
0,41.99,3,1,0,0.93,4.45,4.36,20
0,50.27,3,0,0,0.73,0.81,0.81,15
0,129.03,9,3,1,0.3,2.86,2.86,45
0,95.86,3,3,0,0.74,2.24,-1.85,18
0,56.26,4,0,0,0.69,4.96,4.96,25
0,143.65,12,2,2,0.25,2.81,2.79,39
0,170.87,8,4,0,0.39,3.68,-0.95,36
0,48.91,2,2,0,0.56,5.15,5.15,25
0,49.41,3,1,1,0.51,6.6,6.55,31
0,61.83,5,0,2,0.11,11.83,11.83,56
0,182.33,10,3,1,0.27,4.09,3.24,55
0,59.92,4,1,0,0.92,2.67,2.67,24
0,50.17,4,1,0,0.69,2.84,2.84,19
0,88.49,5,2,2,0.22,7.4,5.8,41
0,59.07,5,2,0,0.89,2.48,1.73,21
0,71.73,5,1,0,0.68,-0.03,-1.13,20
0,55.4,3,1,0,0.86,3.94,3.47,24
0,67.15,6,0,0,0.62,4.35,4.35,32
0,91.65,4,2,0,0.58,2.73,2.73,32
0,89.85,6,2,0,0.75,0.07,0.07,14
0,103.4,7,1,1,0.38,4.86,4.86,38
0,115.44,8,2,0,0.47,3.45,3.45,33
0,135.96,5,5,2,0.11,7.77,4.53,53
0,52.71,5,0,0,0.74,3.88,3.87,22
0,83.83,4,2,0,0.54,3.57,0.27,21
0,162.07,11,2,2,0.28,3.28,3.28,40
0,126.95,8,2,1,0.29,6.13,2.81,31
0,143.89,11,1,2,0.17,2.9,2.9,46
0,58.29,4,2,1,0.53,5.52,5.52,28
0,56.79,5,1,0,0.85,2.5,2.5,22
0,26.02,1,1,0,0.76,3.9,2.04,14
0,117.62,6,3,0,0.62,-0.5,-0.2,27
0,38.05,2,2,0,0.79,2.84,1.82,17
0,77.25,7,1,0,0.62,3.94,3.94,27
0,62.82,4,1,0,0.75,3.62,3.62,25
0,45.67,6,0,1,0.3,4.55,2.65,30
0,67.07,6,1,0,0.84,2.79,2.76,28
0,31.92,2,1,1,0.72,3.65,1.8,26
0,121.57,6,3,0,0.35,0.95,0.56,25
0,89.03,7,2,1,0.31,5.18,4.95,34
0,71.78,4,1,0,0.66,0.44,0.13,12
0,199.9,13,5,2,0.15,4.17,0.82,58
0,28.16,4,1,1,0.64,4.91,3.19,23
0,125.82,8,3,0,0.49,1.63,1.63,27
0,108.64,7,3,0,0.42,1.78,-0.21,29
0,98.48,9,1,0,0.49,4.5,4.25,28
0,91.56,5,3,0,0.41,3.9,3.82,30
0,107.94,5,2,0,0.54,1.51,1.5,30
0,94.06,6,4,0,0.52,2.01,1.0,36
0,217.1,8,6,2,0.08,-1.06,-1.06,43
0,59.73,5,0,0,0.68,2.41,2.41,29
0,125.63,5,4,0,0.26,1.79,1.79,30
0,253.02,14,12,2,0.15,-6.93,-7.24,34
0,93.31,6,2,0,0.79,1.14,1.14,24
0,41.99,3,1,0,0.84,5.31,5.21,23
0,59.81,5,1,0,0.78,2.6,2.6,22
0,53.06,4,0,0,0.84,4.03,4.03,21
0,100.28,6,3,0,0.62,3.36,1.65,30
0,157.59,11,3,3,0.09,6.83,6.39,61
0,67.46,6,1,0,0.52,2.85,2.65,30
0,79.18,6,1,0,0.74,1.41,1.41,29
0,44.76,4,0,1,0.37,7.3,7.3,33
0,88.49,5,2,2,0.31,5.62,5.61,33
0,58.64,3,1,0,0.81,4.17,4.17,26
0,100.89,7,3,2,0.24,4.76,4.7,37
0,41.99,3,1,1,0.52,4.75,4.75,27
0,169.77,10,5,1,0.16,1.87,1.87,55
0,75.36,4,2,0,0.54,4.76,4.73,27
0,64.63,4,1,0,0.82,1.57,0.48,16
0,12.03,1,1,1,0.44,6.72,3.65,23
0,92.34,4,2,0,0.65,2.29,0.68,22
0,142.18,8,4,0,0.31,0.42,-0.32,29
0,68.3,6,2,0,0.7,4.03,4.03,25
0,71.42,4,1,0,0.27,4.43,4.43,28
0,140.46,6,6,3,0.07,4.83,4.83,62
0,56.79,5,1,1,0.49,6.01,3.86,35
0,156.98,10,2,1,0.47,1.97,1.97,38
0,103.6,6,2,0,0.84,2.07,2.07,18
0,81.76,4,1,0,0.62,2.76,2.75,26
0,35.58,2,1,0,0.9,1.96,0.81,19
0,60.15,5,0,1,0.28,6.1,6.1,32
0,83.52,9,0,0,0.45,3.33,3.33,33
0,106.65,8,1,1,0.32,3.51,3.51,40
0,46.61,4,0,0,0.78,1.65,1.65,19
0,84.98,7,2,0,0.51,4.23,4.23,28
0,151.13,8,3,0,0.33,5.47,5.42,29
0,29.1,2,1,0,0.81,2.98,2.98,17
0,71.41,4,1,0,0.76,3.08,2.6,27
0,59.23,4,0,0,0.87,1.4,1.4,23
0,84.14,7,1,0,0.92,0.52,0.52,22
0,124.23,5,4,0,0.52,1.67,1.37,26
0,43.37,3,0,0,0.8,3.88,3.87,22
0,135.29,7,5,1,0.29,1.92,1.92,37
0,78.72,5,1,0,0.67,1.08,0.96,20
0,67.23,5,1,0,0.71,2.6,1.95,29
0,80.06,6,0,0,0.18,2.94,2.94,28
0,58.12,4,1,0,0.84,3.77,3.77,26
0,77.4,5,1,0,0.82,3.18,2.68,25
0,59.67,3,1,1,0.31,6.85,3.86,33
0,58.56,3,2,0,0.85,0.79,0.79,17
0,28.78,2,1,0,0.53,0.45,-1.95,9
0,73.34,6,1,0,0.55,3.87,3.87,28
0,84.99,4,1,0,0.73,2.81,2.81,30
0,44.62,3,2,1,0.57,6.02,4.98,26
0,96.97,6,2,0,0.57,1.23,1.23,27
0,61.69,5,2,0,0.52,4.53,4.49,20
0,48.42,6,0,1,0.12,7.28,7.28,33
0,104.02,9,3,0,0.45,1.75,0.19,31
0,53.99,5,0,0,0.49,3.97,3.97,26
0,138.08,10,4,0,0.49,-1.15,-1.15,28
0,66.91,4,2,0,0.76,2.87,2.53,20
0,78.57,6,1,2,0.38,5.25,4.99,39
0,84.94,6,1,0,0.58,4.65,4.65,33
0,86.48,6,1,0,0.94,1.16,1.15,21
0,71.45,6,2,0,0.85,4.86,4.67,20
0,30.71,3,0,0,0.7,1.73,1.73,13
0,92.68,7,1,2,0.37,5.3,1.82,37
0,72.83,5,1,1,0.33,5.68,2.42,28
0,41.57,2,1,0,0.85,3.47,3.47,28
0,77.76,4,3,0,0.75,4.71,4.67,20
0,77.15,5,1,0,0.75,3.37,3.36,30
0,82.27,3,2,0,0.54,2.51,2.51,27
0,30.71,3,0,0,0.61,4.79,4.79,24
0,59.73,5,0,0,0.66,3.25,3.25,28
0,21.26,2,1,0,0.87,3.2,2.25,18
0,41.57,2,1,1,0.56,5.49,5.49,31
0,90.19,5,2,0,0.64,3.57,0.04,24
0,84.14,5,2,1,0.33,4.92,4.83,32
0,106.66,4,1,0,0.84,2.12,2.12,25
0,91.4,6,2,0,0.66,1.76,0.87,23
0,17.07,2,0,0,0.62,4.11,4.11,18
0,121.14,8,1,0,0.54,2.64,2.64,33
0,72.64,5,0,0,0.53,3.21,3.21,28
0,70.39,8,0,0,0.55,4.76,4.14,35
0,143.28,8,3,1,0.2,3.5,0.75,41
0,55.12,3,1,1,0.34,6.16,4.55,32
0,18.84,3,0,0,0.76,3.75,3.59,23
0,32.51,5,0,0,0.79,4.22,4.2,24
0,50.16,5,1,0,0.91,1.77,0.24,22
0,80.37,5,1,0,0.77,2.28,2.28,27
0,57.28,3,3,0,0.75,1.89,-0.33,19
0,60.03,5,1,0,0.86,1.21,0.71,24
0,87.74,6,2,0,0.69,4.14,2.98,31
0,50.69,4,1,0,0.85,3.73,3.72,22
0,104.35,7,2,0,0.55,1.8,1.8,22
0,64.63,4,1,0,0.65,1.58,1.52,18
0,146.74,8,3,1,0.34,2.67,2.6,44
0,65.71,4,2,0,0.87,2.37,1.79,26
0,64.09,5,1,0,0.67,3.57,3.57,33
0,119.58,7,2,1,0.43,1.66,1.66,38
0,79.1,7,2,0,0.64,4.07,4.07,27
0,24.92,2,1,0,0.82,3.65,3.65,18
0,47.02,5,1,0,0.84,1.69,1.43,26
0,138.62,6,4,2,0.21,4.42,4.42,46
0,66.09,4,2,0,0.83,2.63,2.63,20
0,79.53,5,1,0,0.91,1.35,1.35,23
0,115.55,7,4,0,0.56,-1.09,-1.09,20
0,28.6,4,0,0,0.7,3.74,1.13,28
0,61.8,6,0,0,0.8,0.01,-0.34,24
0,54.45,3,0,0,0.62,2.13,2.13,20
0,71.45,4,2,1,0.64,5.55,2.8,27
0,165.65,12,1,2,0.3,3.0,3.0,43
0,176.33,9,6,3,0.06,5.07,2.9,64
0,43.08,4,0,0,0.69,2.73,2.73,20
0,127.42,5,4,2,0.27,5.23,1.76,39
0,96.42,8,0,1,0.34,4.13,4.13,39
0,41.15,3,1,0,0.81,2.13,1.94,21
0,77.44,7,0,0,0.55,2.42,2.42,28
0,56.64,3,1,0,0.63,2.48,2.46,16
0,77.1,5,1,1,0.55,4.37,4.37,32
0,67.79,6,0,0,0.59,3.65,3.65,33
0,87.46,4,3,0,0.52,3.24,1.04,33
0,67.76,4,1,0,0.83,4.15,4.15,25
0,75.86,5,3,0,0.5,3.44,1.11,27
0,87.97,8,2,1,0.41,5.26,3.83,36
0,194.77,8,7,2,0.12,3.52,3.47,50
0,190.81,13,3,1,0.25,-1.41,-4.09,32
0,129.07,8,4,0,0.53,0.6,0.6,26
0,78.93,5,1,0,0.52,4.03,4.03,32
0,92.37,7,2,0,0.75,1.08,1.03,31
0,72.68,5,1,0,0.76,1.24,1.12,20
0,82.67,8,1,0,0.41,2.96,2.45,31
0,55.84,4,0,0,0.59,4.8,4.8,29
0,269.43,16,10,3,0.14,-1.29,-2.44,42
0,41.57,3,1,0,0.95,3.47,3.47,22
0,92.7,4,2,2,0.28,5.82,2.65,39
0,139.43,11,1,2,0.25,2.41,-0.12,54
0,80.32,6,2,0,0.63,3.11,2.82,24
0,153.5,10,2,1,0.31,3.28,3.28,41
0,101.3,7,1,0,0.56,4.41,4.41,30
0,204.42,9,7,3,0.05,6.66,6.66,64
0,53.62,5,1,0,0.65,2.56,-0.51,33
0,41.13,2,2,0,0.65,0.88,0.88,13
0,76.15,6,0,0,0.39,3.28,2.94,31
0,24.39,2,1,0,0.71,2.27,-0.14,13
0,133.75,10,5,0,0.33,-1.8,-2.08,21
0,109.29,7,2,0,0.55,1.85,0.28,34
0,138.01,8,5,0,0.32,-1.55,-7.6,27
0,57.25,6,1,0,0.67,2.72,2.72,17
0,91.93,5,3,0,0.47,3.05,3.05,28
0,43.86,4,0,1,0.31,6.63,6.62,35
0,46.25,2,2,0,0.59,3.18,3.17,16
0,223.11,9,6,2,0.18,-2.37,-7.21,28
0,43.26,3,1,0,0.89,3.51,3.51,19
0,62.12,4,1,1,0.52,6.28,6.28,30
0,37.28,5,1,0,0.52,3.73,3.72,15
0,86.79,5,1,0,0.63,2.48,2.48,33
0,87.44,7,0,0,0.51,2.51,2.51,33
0,76.19,3,2,0,0.66,1.89,0.67,20
0,140.54,7,7,2,0.07,2.31,-7.46,43
0,46.61,4,0,0,0.68,3.95,3.95,24
0,72.47,4,1,1,0.63,5.1,5.1,32
0,134.66,10,1,1,0.21,4.48,4.48,44
0,402.6,15,14,3,0.02,-4.59,-8.79,60
0,57.69,3,0,1,0.56,5.73,5.73,30
0,93.57,6,2,0,0.84,0.88,0.88,19
0,71.45,4,2,0,0.81,2.34,2.34,22
0,101.37,6,1,2,0.39,3.39,3.39,38
0,63.13,3,2,0,0.73,2.83,2.83,26
0,32.78,3,0,0,0.84,2.71,1.6,26
0,64.21,5,1,0,0.43,3.96,3.96,23
0,180.28,10,5,0,0.22,2.09,-1.12,32
0,144.28,10,3,1,0.11,5.51,5.51,47
0,130.44,7,2,1,0.19,5.04,1.86,38
0,64.69,4,1,0,0.73,2.55,2.55,18
0,19.67,0,1,0,0.66,-0.75,-0.75,17
0,188.99,13,4,2,0.1,4.74,1.21,69
0,89.65,5,2,0,0.63,2.45,2.45,27
0,48.53,5,0,0,0.56,3.73,3.71,25
0,61.88,3,1,0,0.73,1.55,1.55,26
0,136.4,7,4,2,0.18,5.16,1.71,38
0,114.28,8,2,1,0.34,3.96,3.9,40
0,114.8,8,2,1,0.42,2.76,2.76,36
0,26.3,2,0,0,0.59,2.1,2.1,12
0,102.96,6,2,0,0.52,2.44,1.59,29
0,51.47,3,1,0,0.79,2.53,2.53,20
0,41.99,2,1,0,0.64,1.26,1.26,12
0,77.24,5,2,1,0.4,5.05,3.6,32
0,55.76,4,1,2,0.2,7.15,7.13,33
0,84.94,5,1,0,0.77,2.6,2.6,28
0,46.01,3,1,0,0.56,2.19,2.19,15
0,90.84,10,0,0,0.31,3.03,3.03,32
0,42.23,3,1,0,0.81,2.09,-0.83,15
0,72.91,5,0,0,0.45,3.1,3.1,26
0,136.96,6,4,0,0.39,3.42,0.79,33
0,76.27,4,2,0,0.77,1.01,1.01,23
0,78.53,4,1,0,0.67,3.07,3.07,32
0,99.13,7,1,1,0.11,7.11,7.11,35
0,3.24,1,0,0,0.77,3.81,2.0,18
0,29.1,2,1,0,0.84,4.31,4.31,18
0,107.72,6,2,0,0.67,0.19,-0.51,22
0,77.54,6,0,1,0.42,4.16,4.16,38
0,123.32,6,2,0,0.64,1.94,1.94,34
0,89.18,7,3,0,0.61,1.89,0.38,29
0,23.47,2,1,2,0.23,7.69,6.11,37
0,87.57,5,2,0,0.71,2.83,2.53,28
0,58.14,3,2,1,0.54,5.07,5.06,25
0,76.38,4,1,0,0.78,2.8,2.8,27
0,89.08,7,1,0,0.9,1.32,1.32,24
0,53.76,5,0,0,0.73,2.46,2.44,25
0,46.92,3,1,0,0.78,3.18,3.18,20
0,40.46,2,2,1,0.57,5.91,5.9,24
0,63.91,5,0,0,0.87,3.01,3.01,22
0,32.59,2,1,1,0.77,5.91,5.89,20
0,49.33,3,2,0,0.74,4.85,3.06,25
0,65.04,5,2,1,0.44,4.78,4.67,37
0,43.7,3,2,0,0.79,2.96,0.85,23
0,98.82,6,2,1,0.4,4.24,2.63,41
0,107.77,7,1,0,0.3,2.08,2.08,21
0,78.26,6,0,0,0.4,4.78,4.78,34
0,107.97,4,3,0,0.77,2.26,-4.7,18
0,83.56,4,2,0,0.75,3.26,1.66,22
0,29.54,3,0,1,0.67,5.98,4.15,25
0,32.86,1,1,0,0.75,4.15,4.15,18
0,134.04,4,4,0,0.39,0.62,-0.06,32
0,56.05,5,0,0,0.85,2.71,2.71,24
0,64.63,4,1,0,0.88,3.51,3.51,22
0,91.82,6,1,0,0.54,2.78,2.77,34
0,144.91,5,4,1,0.25,3.7,0.69,45
0,55.63,5,1,0,0.56,4.66,4.66,23
0,81.18,6,1,0,0.62,4.84,4.0,22
0,93.27,8,2,0,0.29,3.82,3.78,29
0,27.03,2,0,1,0.34,6.7,6.7,30
0,85.59,7,1,2,0.29,7.91,7.91,36
0,25.47,4,0,1,0.54,5.73,5.7,29
0,47.78,5,0,0,0.73,5.41,5.41,22
0,83.68,6,1,0,0.35,4.93,4.21,26
0,68.53,4,1,1,0.3,6.57,3.13,33
0,15.6,2,0,0,0.74,4.61,4.61,24
0,133.41,7,2,0,0.87,3.36,3.36,26
0,100.49,9,1,0,0.21,1.04,0.23,26
0,52.6,4,0,0,0.58,1.75,1.75,20
0,74.83,7,0,0,0.45,4.13,4.13,31
0,222.87,8,4,2,0.05,3.72,3.48,41
0,59.08,5,0,0,0.76,2.79,2.79,27
0,29.1,1,1,1,0.55,6.02,6.02,28
0,58.62,7,0,0,0.68,3.28,3.23,28
0,43.6,4,0,1,0.37,5.16,5.16,27
0,84.66,4,2,0,0.57,3.31,3.25,24
0,123.56,7,2,0,0.28,3.62,3.62,30
0,96.77,6,1,0,0.62,3.38,3.38,34
0,89.32,4,3,0,0.34,1.94,1.94,19
0,29.27,3,0,0,0.68,0.63,-1.25,14
0,89.55,6,2,0,0.54,1.69,1.69,25
0,84.31,5,1,0,0.5,2.8,2.8,23
0,32.34,2,1,0,0.86,2.24,1.82,18
0,56.27,5,1,0,0.74,4.05,4.05,22
0,137.07,6,4,1,0.44,1.28,0.31,41
0,80.04,8,0,1,0.4,4.2,4.2,35
0,70.39,4,3,0,0.66,-1.11,-4.65,19
0,57.61,3,1,0,0.53,3.03,2.99,21
0,61.83,5,0,0,0.61,3.93,3.93,25
0,113.87,7,2,0,0.43,2.73,2.73,30
0,56.24,4,0,0,0.54,2.57,2.57,24
0,143.31,9,2,1,0.57,1.36,1.02,36
0,56.49,5,0,0,0.58,2.32,2.32,23
0,67.01,3,2,0,0.7,3.73,3.73,26
0,123.27,7,2,0,0.58,1.4,1.4,34
0,34.15,4,1,1,0.73,4.62,4.62,22
0,79.55,5,1,0,0.67,4.43,0.91,26
0,90.01,7,1,0,0.52,4.1,2.53,29
0,79.98,4,1,1,0.37,5.54,2.48,33
0,184.11,9,5,1,0.13,4.37,3.13,47
0,22.0,2,0,1,0.23,7.67,7.67,29
0,75.25,8,1,2,0.38,4.27,3.07,37
0,155.64,11,1,1,0.43,1.8,1.04,34
0,125.58,5,3,0,0.45,0.97,-0.98,30
0,92.7,5,2,0,0.54,3.01,3.0,25
0,104.09,5,3,0,0.4,0.37,0.36,19
0,61.44,2,2,0,0.85,2.39,2.39,27
0,160.87,9,4,1,0.17,-4.9,-4.91,33
0,15.27,1,1,0,0.69,5.48,5.48,24
0,55.4,3,1,0,0.82,1.13,1.13,18
0,86.45,8,0,2,0.32,5.44,5.44,32
0,59.59,3,2,1,0.6,4.65,4.65,28
0,98.77,6,1,0,0.64,2.45,2.45,28
0,83.42,7,0,0,0.31,0.11,0.11,20
0,83.27,6,2,0,0.84,1.38,1.38,18
0,76.88,6,1,0,0.49,5.67,5.67,29
0,90.96,8,0,0,0.45,2.01,2.01,34
0,91.93,6,3,0,0.62,0.11,-1.45,25
0,32.78,3,0,0,0.83,2.52,1.82,23
0,27.05,3,0,0,0.72,5.16,5.15,23
0,66.92,4,0,0,0.62,3.38,3.38,25
0,61.36,5,1,0,0.86,2.31,2.27,27
0,56.67,4,1,0,0.58,3.65,2.42,36
0,85.84,6,1,0,0.62,2.68,2.68,25
0,59.16,3,1,1,0.5,4.95,4.92,25
0,75.63,3,2,0,0.74,1.13,-1.89,14
0,115.46,9,2,0,0.21,3.68,3.68,33
0,150.6,12,1,1,0.34,2.85,2.65,34
0,68.62,6,1,0,0.65,3.78,3.78,31
0,83.6,7,1,0,0.61,0.79,0.08,34
0,175.73,7,5,0,0.33,2.41,-3.66,32
0,50.27,4,0,1,0.52,4.63,4.63,27
0,53.6,3,2,0,0.77,2.76,0.52,24
0,86.97,8,0,2,0.32,4.15,4.14,35
0,110.02,9,1,0,0.37,1.9,1.9,35
0,92.33,5,1,0,0.87,2.08,2.08,24
0,28.68,1,1,1,0.36,6.16,6.16,27
0,103.76,8,1,1,0.31,2.5,1.63,44
0,57.61,4,2,0,0.65,4.64,1.49,26
0,136.43,9,2,1,0.47,2.78,-1.49,39
0,79.16,4,2,0,0.41,4.4,4.4,25
0,49.33,2,2,0,0.75,4.91,4.84,24
0,29.02,3,0,0,0.71,3.54,3.23,25
0,72.95,5,1,0,0.52,4.1,4.1,27
0,117.61,6,2,1,0.4,1.27,1.27,31
0,32.7,3,1,0,0.87,2.94,1.63,22
0,46.4,3,1,0,0.78,3.8,3.8,20
0,50.5,6,0,0,0.43,3.22,3.22,28
0,34.14,2,0,1,0.71,5.11,5.11,24
0,88.49,5,2,0,0.42,5.39,5.39,31
0,67.79,4,2,0,0.73,2.56,2.56,28
0,38.66,3,0,1,0.32,6.37,6.37,22
0,114.18,7,1,0,0.9,1.94,1.94,22
0,74.57,5,2,0,0.88,0.28,0.28,26
0,193.87,11,4,3,0.13,8.93,6.09,63
0,88.4,6,0,0,0.76,1.32,1.32,27
0,171.47,7,5,1,0.1,1.83,1.18,44
0,44.37,2,2,0,0.79,1.72,1.72,17
0,142.42,7,4,2,0.17,5.65,2.26,44
0,82.77,5,2,0,0.89,1.29,-0.24,23
0,74.25,6,1,0,0.81,0.45,0.16,25
0,112.73,5,3,0,0.68,-1.15,-1.54,28
0,100.62,5,1,0,0.65,1.22,1.22,28
0,109.87,9,3,1,0.22,4.35,4.2,38
0,96.34,5,2,0,0.63,1.87,1.85,24
0,119.88,7,1,0,0.28,4.33,4.3,31
